"ID","MASTERRECORDID","NAME","TYPE","PARENTID","BILLINGCITY","BILLINGSTATE","BILLINGCOUNTRY","WEBSITE","INDUSTRY","ANNUALREVENUE","OWNERID","CREATEDDATE","CREATEDBYID","STAGE__C","MARKETINGTIER__C","SUB_INDUSTRY__C","TARGET_ACCOUNT__C","MODEL_N_CUSTOMER__C","MARKETING_TARGET__C","STATUS"
"00100000003Kc9KAAS","","FULCRUM PHARMA PLC","Manufacturer","","Morrisville","NC","USA","www.fulcrumpharma.com","Life Sciences","1.99E7","005000000071zziAAA","2005-06-23T22:25:37.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9LAAS","","Functional Genetics Inc.","Manufacturer","","Rockville","MD","USA","www.functional-genetics.com","Life Sciences","80000.0","005000000071zziAAA","2005-06-23T22:25:37.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9MAAS","","Futurebiotics LLC","Manufacturer","","Hauppauge","NY","USA","www.futurebiotics.com","Life Sciences","3000000.0","005000000071zziAAA","2005-06-23T22:25:37.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9NAAS","","FZIOMED INC.","Manufacturer","","San Luis Obispo","CA","USA","www.fziomed.com","Life Sciences","3700000.0","005000000071zziAAA","2005-06-23T22:25:37.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9PAAS","","Gaiam Inc.","Manufacturer","","Broomfield","CO","USA","www.gaiam.com","Life Sciences","9.6657E7","005000000071zziAAA","2005-06-23T22:25:37.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Disqualified","Item queried and written successfully"
"00100000003Kc9QAAS","","Galderma Laboratories L.P.","Manufacturer","","Fort Worth","TX","USA","www.galderma.com","Wholesale Drugs & Pharmacy Supplies","4.29609E8","0050000000720faAAA","2005-06-23T22:25:38.000Z","00500000006orCrAAI","0 - Target","","Pharma","true","false","Target","Item queried and written successfully"
"00100000003Kc9SAAS","","Galenica Pharmaceuticals Inc.","Manufacturer","","Birmingham","AL","USA","www.galenicapharma.com","Life Sciences","150000.0","005000000071zziAAA","2005-06-23T22:25:38.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9TAAS","","Galil Medical Ltd","Manufacturer","","Westbury","NY","USA","www.galilmedical.com","Life Sciences","100000.0","005000000071zziAAA","2005-06-23T22:25:38.000Z","00500000006orCrAAI","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000003Kc9UAAS","","Galileo Laboratories Inc.","Manufacturer","","Santa Clara","CA","USA","www.galileopharma.com","Life Sciences","","005000000071zziAAA","2005-06-23T22:25:38.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9VAAS","","GE Healthcare Lunar","Manufacturer","001000000026xomAAA","Madison","WI","USA","","Life Sciences","8.81E7","005000000071zziAAA","2005-06-23T22:25:39.000Z","00500000006orCrAAI","0 - Target","","Med Devices","false","true","Target","Item queried and written successfully"
"00100000003Kc9WAAS","","GE OEC Medical Systems Inc.","Manufacturer","","Salt Lake City","UT","USA","www.gehealthcare.com/usen/xr/index.html","Life Sciences","1.887E8","005000000071zziAAA","2005-06-23T22:25:39.000Z","00500000006orCrAAI","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000003Kc9XAAS","","GelStat Corporation","Manufacturer","","Minneapolis","MN","USA","www.gelstat.com","Life Sciences","244850.0","005000000071zziAAA","2005-06-23T22:25:39.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9YAAS","","GEN3 Partners Inc","Systems Integrator","","Boston","MA","USA","gen3partners.com","Life Sciences","5700000.0","005000000071zziAAA","2005-06-23T22:25:39.000Z","00500000006orCrAAI","0 - Target","","Med Devices","false","false","Disqualified","Item queried and written successfully"
"00100000003Kc9ZAAS","","Genaera Corporation","Manufacturer","","Plymouth Meeting","PA","USA","www.genaera.com","Life Sciences","873000.0","005000000071zziAAA","2005-06-23T22:25:39.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9aAAC","","Genaissance Pharmaceuticals Inc.","Manufacturer","00100000003Kc4KAAS","New Haven","CT","USA","www.genaissance.com","Life Sciences","2.0917E7","005000000071zziAAA","2005-06-23T22:25:39.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9bAAC","","Gen Cyte LLC","Manufacturer","","Buffalo","NY","USA","www.gencyte.com","Life Sciences","400000.0","005000000071zziAAA","2005-06-23T22:25:40.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9cAAC","","Gendron Inc.","Manufacturer","","Archbold","OH","USA","www.gendroninc.com","Life Sciences","","005000000071zziAAA","2005-06-23T22:25:40.000Z","00500000006orCrAAI","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000003Kc9dAAC","","Gene Codes Corporation","Manufacturer","","Ann Arbor","MI","USA","www.genecodes.com","Life Sciences","2500000.0","005000000071zziAAA","2005-06-23T22:25:40.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9eAAC","","Gene Logic Inc","Manufacturer","","Gaithersburg","MD","USA","www.genelogic.com","Life Sciences","7.5937E7","005000000071zziAAA","2005-06-23T22:25:40.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9fAAC","","Gene Network Sciences Inc","Manufacturer","","Ithaca","NY","USA","www.genenetworksciences.com","Life Sciences","1400000.0","005000000071zziAAA","2005-06-23T22:25:40.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9gAAC","","Gene Networks Inc","Manufacturer","","San Jose","CA","USA","www.gene-networks.com","Life Sciences","","005000000071zziAAA","2005-06-23T22:25:40.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9hAAC","","GENE THERAPY SYSTEMS INC.","Manufacturer","","San Diego","CA","USA","www.genetherapysystems.com","Life Sciences","2713651.0","005000000071zziAAA","2005-06-23T22:25:40.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9jAAC","","GeneGo Inc","Manufacturer","","Saint Joseph","MI","USA","www.genego.com","Life Sciences","280000.0","005000000071zziAAA","2005-06-23T22:25:40.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9kAAC","","GeneLink Inc","Manufacturer","","Margate City","NJ","USA","www.genelink.info","Life Sciences","8300000.0","005000000071zziAAA","2005-06-23T22:25:41.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9mAAC","","GeneOhm Sciences Inc.","Manufacturer","","San Diego","CA","USA","www.geneohm.com","Life Sciences","2500000.0","005000000071zziAAA","2005-06-23T22:25:45.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9oAAC","","Genesee BioMedical Inc","Manufacturer","","Denver","CO","USA","www.geneseebiomedical.com","Life Sciences","1423416.0","005000000071zziAAA","2005-06-23T22:25:47.000Z","00500000006orCrAAI","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000003Kc9qAAC","","Genesis Pharmaceutical Inc","Manufacturer","","Parsippany","NJ","USA","www.genesispharm.com","Life Sciences","1.82E7","005000000071zziAAA","2005-06-23T22:25:47.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9rAAC","","GeneThera Inc.","Manufacturer","","Wheat Ridge","CO","USA","www.genethera.net","Life Sciences","25496.0","005000000071zziAAA","2005-06-23T22:25:47.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9sAAC","","Genetic Savings & Clone Inc","Manufacturer","","Sausalito","CA","USA","www.savingsandclone.com","Life Sciences","4700000.0","005000000071zziAAA","2005-06-23T22:25:47.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9uAAC","","Genetics Squared Inc","Manufacturer","","Ann Arbor","MI","USA","www.genetics2.com","Life Sciences","250000.0","005000000071zziAAA","2005-06-23T22:25:47.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9vAAC","","Genetix Pharmaceuticals Inc.","Manufacturer","","Cambridge","MA","USA","www.genetixpharm.com","Life Sciences","660000.0","005000000071zziAAA","2005-06-23T22:25:47.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9xAAC","","GeneXP Biosciences Inc","Manufacturer","","Wellesley","MA","USA","www.genexpbiosciences.com","Life Sciences","660000.0","005000000071zziAAA","2005-06-23T22:25:48.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9yAAC","","Genmab A/S","Manufacturer","","Princeton","NJ","USA","www.genmab.com","Life Sciences","810000.0","005000000071zziAAA","2005-06-23T22:25:48.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003Kc9zAAC","","GenOdyssee SA","Manufacturer","","Cambridge","MA","USA","www.genodyssee.com","Life Sciences","","005000000071zziAAA","2005-06-23T22:25:49.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcA0AAK","","Genomatica Inc","Manufacturer","","San Diego","CA","USA","www.genomatica.com","Life Sciences","900000.0","005000000071zziAAA","2005-06-23T22:25:49.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcA1AAK","","Genome Technologies LLC","Manufacturer","","Madison","WI","USA","www.genome.com","Life Sciences","450000.0","005000000071zziAAA","2005-06-23T22:25:49.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcA3AAK","","GENOMED INC.","Manufacturer","","Saint Louis","MO","USA","www.genomed.com","Life Sciences","3186.0","005000000071zziAAA","2005-06-23T22:25:49.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcA4AAK","","Genomic Health Inc.","Manufacturer","","Redwood City","CA","USA","www.genomichealth.com","Life Sciences","6900000.0","005000000071zziAAA","2005-06-23T22:25:49.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcA5AAK","","Genomics Collaborative Inc","Manufacturer","00100000003KcPBAA0","Cambridge","MA","USA","www.genomicsinc.com","Life Sciences","","005000000071zziAAA","2005-06-23T22:25:49.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcA6AAK","","Genospectra Inc","Manufacturer","","Fremont","CA","USA","www.genospectra.com","Life Sciences","1700000.0","005000000071zziAAA","2005-06-23T22:25:49.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcA7AAK","","GenPhar Inc","Manufacturer","","Mount Pleasant","SC","USA","www.genphar.com","Life Sciences","459095.0","005000000071zziAAA","2005-06-23T22:25:50.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcA8AAK","","GenPrime Inc","Manufacturer","","Spokane","WA","USA","www.genprime.com","Life Sciences","810000.0","005000000071zziAAA","2005-06-23T22:25:50.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcA9AAK","","Genstruct Inc","Manufacturer","","Cambridge","MA","USA","www.genstruct.com","Life Sciences","1300000.0","005000000071zziAAA","2005-06-23T22:25:50.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcAAAA0","","Genta Incorporated","Manufacturer","","Berkeley Heights","NJ","USA","www.genta.com","Life Sciences","1.4615E7","005000000071zziAAA","2005-06-23T22:25:51.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcABAA0","","Gentara Corporation","Manufacturer","","Malvern","PA","USA","www.Gentara.net","Life Sciences","900000.0","005000000071zziAAA","2005-06-23T22:25:51.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcACAA0","","Genteric Inc.","Manufacturer","","Redwood City","CA","USA","www.genteric.com","Life Sciences","2400000.0","005000000071zziAAA","2005-06-23T22:25:51.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcADAA0","","Gentra Systems Inc","Manufacturer","","Minneapolis","MN","USA","www.gentra.com","Life Sciences","6700000.0","005000000071zziAAA","2005-06-23T22:25:51.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcAEAA0","","GenVec Inc.","Manufacturer","","Gaithersburg","MD","USA","www.genvec.com","Life Sciences","1.1853E7","005000000071zziAAA","2005-06-23T22:25:51.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcAFAA0","","Genyx Medical Inc.","Manufacturer","","Aliso Viejo","CA","USA","www.genyx.com","Life Sciences","520000.0","005000000071zziAAA","2005-06-23T22:25:52.000Z","00500000006orCrAAI","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000003KcAGAA0","","Genzyme Genetics","Manufacturer","00100000002nEI4AAM","Westborough","MA","USA","www.genzyme.com","Life Sciences","","005000000071zziAAA","2005-06-23T22:25:55.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcAIAA0","","GeoPharma Inc.","Manufacturer","","Largo","FL","USA","www.onlineihp.com","Life Sciences","2.2969844E7","005000000071zziAAA","2005-06-23T22:25:55.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcAOAA0","","Geospiza Inc.","Manufacturer","","Seattle","WA","USA","www.geospiza.com","Life Sciences","1600000.0","005000000071zziAAA","2005-06-23T22:25:55.000Z","00500000006orCrAAI","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000003KcAPAA0","","Gish Biomedical Inc.","Manufacturer","","Rancho Santa Margarita","CA","USA","www.gishbiomedical.com","Life Sciences","1.04E7","005000000071zziAAA","2005-06-23T22:25:57.000Z","00500000006orCrAAI","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
